  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
21262 21337 10591 app_process64               com.google.android.apps.docs RxCachedWorkerP u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21338 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21339 10591 app_process64               com.google.android.apps.docs GoogleApiHandle u:r:untrusted_app:s0:c79,c258,c512,c768 SN do_epoll_wait
21262 21340 10591 app_process64               com.google.android.apps.docs io-0           u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21341 10591 app_process64               com.google.android.apps.docs RxSingleSchedul u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21343 10591 app_process64               com.google.android.apps.docs ProcessStablePh u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21344 10591 app_process64               com.google.android.apps.docs Primes-1       u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21345 10591 app_process64               com.google.android.apps.docs Primes-nativecr u:r:untrusted_app:s0:c79,c258,c512,c768 S< futex_wait_queue_me
21262 21346 10591 app_process64               com.google.android.apps.docs TaskSchedulerLo u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21347 10591 app_process64               com.google.android.apps.docs TaskScheduler0 u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21348 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21350 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21351 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21352 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21353 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21354 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21355 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21357 10591 app_process64               com.google.android.apps.docs RxCachedThreadS u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21358 10591 app_process64               com.google.android.apps.docs ImpressionsTrac u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21361 10591 app_process64               com.google.android.apps.docs ConnectivityThr u:r:untrusted_app:s0:c79,c258,c512,c768 S do_epoll_wait
21262 21362 10591 app_process64               com.google.android.apps.docs DocsEventDispat u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21363 10591 app_process64               com.google.android.apps.docs Firebase Backgr u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21365 10591 app_process64               com.google.android.apps.docs android.bg     u:r:untrusted_app:s0:c79,c258,c512,c768 SN do_epoll_wait
21262 21367 10591 app_process64               com.google.android.apps.docs binder:21262_4 u:r:untrusted_app:s0:c79,c258,c512,c768 S binder_thread_read
21262 21368 10591 app_process64               com.google.android.apps.docs binder:21262_5 u:r:untrusted_app:s0:c79,c258,c512,c768 S binder_thread_read
21262 21369 10591 app_process64               com.google.android.apps.docs DefaultDispatch u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21370 10591 app_process64               com.google.android.apps.docs DefaultDispatch u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21372 10591 app_process64               com.google.android.apps.docs DefaultDispatch u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21373 10591 app_process64               com.google.android.apps.docs binder:21262_6 u:r:untrusted_app:s0:c79,c258,c512,c768 S binder_thread_read
21262 21376 10591 app_process64               com.google.android.apps.docs io-1           u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21384 10591 app_process64               com.google.android.apps.docs CelloTaskRunner u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21387 10591 app_process64               com.google.android.apps.docs bg-0-0         u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21388 10591 app_process64               com.google.android.apps.docs JniCall        u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21389 10591 app_process64               com.google.android.apps.docs CelloTaskRunner u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21390 10591 app_process64               com.google.android.apps.docs gnp-scheduler-0 u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21391 10591 app_process64               com.google.android.apps.docs CelloTaskRunner u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21392 10591 app_process64               com.google.android.apps.docs CseThread      u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21396 10591 app_process64               com.google.android.apps.docs GoogleApiHandle u:r:untrusted_app:s0:c79,c258,c512,c768 SN do_epoll_wait
21262 21403 10591 app_process64               com.google.android.apps.docs ProcessStablePh u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21444 10591 app_process64               com.google.android.apps.docs AsyncLocalStore u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21454 10591 app_process64               com.google.android.apps.docs accy TaskRunner u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21456 10591 app_process64               com.google.android.apps.docs accy TaskRunner u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21472 10591 app_process64               com.google.android.apps.docs Primes-2       u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 21492 10591 app_process64               com.google.android.apps.docs bg-0-1         u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21495 10591 app_process64               com.google.android.apps.docs pool-11-thread- u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21497 10591 app_process64               com.google.android.apps.docs pool-22-thread- u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21500 10591 app_process64               com.google.android.apps.docs pool-23-thread- u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 21502 10591 app_process64               com.google.android.apps.docs pool-24-thread- u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21262 22484 10591 app_process64               com.google.android.apps.docs BackgroundFileD u:r:untrusted_app:s0:c79,c258,c512,c768 SN futex_wait_queue_me
21262 23265 10591 app_process64               com.google.android.apps.docs binder:21262_7 u:r:untrusted_app:s0:c79,c258,c512,c768 S binder_thread_read
21262 23666 10591 app_process64               com.google.android.apps.docs io-20          u:r:untrusted_app:s0:c79,c258,c512,c768 S futex_wait_queue_me
21397 21397 1110361 app_process64             com.android.externalstorage externalstorage u:r:platform_app:s0:c523,c768  S     do_epoll_wait
21397 21417 1110361 app_process64             com.android.externalstorage Signal Catcher  u:r:platform_app:s0:c523,c768  S<    do_sigtimedwait
21397 21419 1110361 app_process64             com.android.externalstorage perfetto_hprof_ u:r:platform_app:s0:c523,c768  S<    pipe_read
21397 21426 1110361 app_process64             com.android.externalstorage Jit thread pool u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21397 21428 1110361 app_process64             com.android.externalstorage HeapTaskDaemon  u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21397 21430 1110361 app_process64             com.android.externalstorage ReferenceQueueD u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21397 21431 1110361 app_process64             com.android.externalstorage FinalizerDaemon u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21397 21432 1110361 app_process64             com.android.externalstorage FinalizerWatchd u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21397 21434 1110361 app_process64             com.android.externalstorage binder:21397_1  u:r:platform_app:s0:c523,c768  S     binder_thread_read
21397 21436 1110361 app_process64             com.android.externalstorage binder:21397_2  u:r:platform_app:s0:c523,c768  S     binder_thread_read
21397 21442 1110361 app_process64             com.android.externalstorage Profile Saver   u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21397 21443 1110361 app_process64             com.android.externalstorage binder:21397_3  u:r:platform_app:s0:c523,c768  S     binder_thread_read
21448 21448 1110363 app_process64             android.process.media       d.process.media u:r:mediaprovider:s0:c523,c768 S     do_epoll_wait
21448 21458 1110363 app_process64             android.process.media       Metrics Backgro u:r:mediaprovider:s0:c523,c768 S<    futex_wait_queue_me
21448 21459 1110363 app_process64             android.process.media       Signal Catcher  u:r:mediaprovider:s0:c523,c768 S<    do_sigtimedwait
21448 21460 1110363 app_process64             android.process.media       perfetto_hprof_ u:r:mediaprovider:s0:c523,c768 S<    pipe_read
21448 21467 1110363 app_process64             android.process.media       Jit thread pool u:r:mediaprovider:s0:c523,c768 SN    futex_wait_queue_me
21448 21468 1110363 app_process64             android.process.media       HeapTaskDaemon  u:r:mediaprovider:s0:c523,c768 SN    futex_wait_queue_me
21448 21469 1110363 app_process64             android.process.media       ReferenceQueueD u:r:mediaprovider:s0:c523,c768 SN    futex_wait_queue_me
21448 21470 1110363 app_process64             android.process.media       FinalizerDaemon u:r:mediaprovider:s0:c523,c768 SN    futex_wait_queue_me
21448 21471 1110363 app_process64             android.process.media       FinalizerWatchd u:r:mediaprovider:s0:c523,c768 SN    futex_wait_queue_me
21448 21475 1110363 app_process64             android.process.media       binder:21448_1  u:r:mediaprovider:s0:c523,c768 S     binder_thread_read
21448 21491 1110363 app_process64             android.process.media       binder:21448_2  u:r:mediaprovider:s0:c523,c768 S     binder_thread_read
21448 21494 1110363 app_process64             android.process.media       Profile Saver   u:r:mediaprovider:s0:c523,c768 SN    futex_wait_queue_me
21448 21503 1110363 app_process64             android.process.media       android.bg      u:r:mediaprovider:s0:c523,c768 SN    do_epoll_wait
21448 21504 1110363 app_process64             android.process.media       binder:21448_3  u:r:mediaprovider:s0:c523,c768 S     binder_thread_read
21448 21506 1110363 app_process64             android.process.media       binder:21448_4  u:r:mediaprovider:s0:c523,c768 S     binder_thread_read
21448 21834 1110363 app_process64             android.process.media       sAsyncHandlerTh u:r:mediaprovider:s0:c523,c768 SN    do_epoll_wait
21448 22202 1110363 app_process64             android.process.media       binder:21448_5  u:r:mediaprovider:s0:c523,c768 S     binder_thread_read
21508 21508 1110373 app_process64             com.android.documentsui     oid.documentsui u:r:platform_app:s0:c523,c768  S     do_epoll_wait
21508 21537 1110373 app_process64             com.android.documentsui     Signal Catcher  u:r:platform_app:s0:c523,c768  S<    do_sigtimedwait
21508 21538 1110373 app_process64             com.android.documentsui     perfetto_hprof_ u:r:platform_app:s0:c523,c768  S<    pipe_read
21508 21540 1110373 app_process64             com.android.documentsui     Jit thread pool u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21508 21541 1110373 app_process64             com.android.documentsui     HeapTaskDaemon  u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21508 21542 1110373 app_process64             com.android.documentsui     ReferenceQueueD u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21508 21543 1110373 app_process64             com.android.documentsui     FinalizerDaemon u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21508 21544 1110373 app_process64             com.android.documentsui     FinalizerWatchd u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21508 21545 1110373 app_process64             com.android.documentsui     binder:21508_1  u:r:platform_app:s0:c523,c768  S     binder_thread_read
21508 21546 1110373 app_process64             com.android.documentsui     binder:21508_2  u:r:platform_app:s0:c523,c768  S     binder_thread_read
21508 21547 1110373 app_process64             com.android.documentsui     binder:21508_3  u:r:platform_app:s0:c523,c768  S     binder_thread_read
21508 21551 1110373 app_process64             com.android.documentsui     Profile Saver   u:r:platform_app:s0:c523,c768  SN    futex_wait_queue_me
21508 21557 1110373 app_process64             com.android.documentsui     pool-3-thread-1 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
21508 21558 1110373 app_process64             com.android.documentsui     pool-3-thread-2 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
21508 21559 1110373 app_process64             com.android.documentsui     pool-3-thread-3 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
21508 21560 1110373 app_process64             com.android.documentsui     pool-3-thread-4 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
21508 21561 1110373 app_process64             com.android.documentsui     pool-3-thread-5 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
21508 21562 1110373 app_process64             com.android.documentsui     pool-3-thread-6 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
21508 21563 1110373 app_process64             com.android.documentsui     pool-3-thread-7 u:r:platform_app:s0:c523,c768  S     futex_wait_queue_me
