  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
20796 21065 10575 app_process64               com.donanimhaber.dhandroid  DefaultDispatch u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 21066 10575 app_process64               com.donanimhaber.dhandroid  DefaultDispatch u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 21067 10575 app_process64               com.donanimhaber.dhandroid  DefaultDispatch u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20796 21089 10575 app_process64               com.donanimhaber.dhandroid  binder:20796_4  u:r:untrusted_app:s0:c63,c258,c512,c768 S binder_thread_read
20796 22138 10575 app_process64               com.donanimhaber.dhandroid  OkHttp Connecti u:r:untrusted_app:s0:c63,c258,c512,c768 S futex_wait_queue_me
20813 20813 10785 app_process64               com.google.android.settings.intelligence gs.intelligence u:r:priv_app:s0:c512,c768 S do_epoll_wait
20813 20827 10785 app_process64               com.google.android.settings.intelligence Signal Catcher u:r:priv_app:s0:c512,c768 S< do_sigtimedwait
20813 20829 10785 app_process64               com.google.android.settings.intelligence perfetto_hprof_ u:r:priv_app:s0:c512,c768 S< pipe_read
20813 20843 10785 app_process64               com.google.android.settings.intelligence Jit thread pool u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20844 10785 app_process64               com.google.android.settings.intelligence HeapTaskDaemon u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20845 10785 app_process64               com.google.android.settings.intelligence ReferenceQueueD u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20846 10785 app_process64               com.google.android.settings.intelligence FinalizerDaemon u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20847 10785 app_process64               com.google.android.settings.intelligence FinalizerWatchd u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20848 10785 app_process64               com.google.android.settings.intelligence binder:20813_1 u:r:priv_app:s0:c512,c768 S binder_thread_read
20813 20849 10785 app_process64               com.google.android.settings.intelligence binder:20813_2 u:r:priv_app:s0:c512,c768 S binder_thread_read
20813 20850 10785 app_process64               com.google.android.settings.intelligence binder:20813_3 u:r:priv_app:s0:c512,c768 S binder_thread_read
20813 20855 10785 app_process64               com.google.android.settings.intelligence Profile Saver u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20880 10785 app_process64               com.google.android.settings.intelligence GoogleApiHandle u:r:priv_app:s0:c512,c768 SN do_epoll_wait
20813 20892 10785 app_process64               com.google.android.settings.intelligence WM.task-1 u:r:priv_app:s0:c512,c768 S   futex_wait_queue_me
20813 20905 10785 app_process64               com.google.android.settings.intelligence WM.task-2 u:r:priv_app:s0:c512,c768 S   futex_wait_queue_me
20813 20906 10785 app_process64               com.google.android.settings.intelligence WM.task-3 u:r:priv_app:s0:c512,c768 S   futex_wait_queue_me
20813 20908 10785 app_process64               com.google.android.settings.intelligence BG Thread #0 u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 20909 10785 app_process64               com.google.android.settings.intelligence WM.task-4 u:r:priv_app:s0:c512,c768 S   futex_wait_queue_me
20813 21088 10785 app_process64               com.google.android.settings.intelligence binder:20813_4 u:r:priv_app:s0:c512,c768 S binder_thread_read
20813 21099 10785 app_process64               com.google.android.settings.intelligence BG Thread #1 u:r:priv_app:s0:c512,c768 SN futex_wait_queue_me
20813 21118 10785 app_process64               com.google.android.settings.intelligence rvcDelegateImpl u:r:priv_app:s0:c512,c768 SN do_epoll_wait
20813 21501 10785 app_process64               com.google.android.settings.intelligence queued-work-loo u:r:priv_app:s0:c512,c768 S< do_epoll_wait
20813 21513 10785 app_process64               com.google.android.settings.intelligence AsyncTask #4 u:r:priv_app:s0:c512,c768 S futex_wait_queue_me
20813 21605 10785 app_process64               com.google.android.settings.intelligence binder:20813_5 u:r:priv_app:s0:c512,c768 S binder_thread_read
20813 21909 10785 app_process64               com.google.android.settings.intelligence binder:20813_6 u:r:priv_app:s0:c512,c768 S binder_thread_read
20866 20866 10923 app_process64               com.floweq.equalizer        loweq.equalizer u:r:untrusted_app:s0:c155,c259,c512,c768 S< do_epoll_wait
20866 20877 10923 app_process64               com.floweq.equalizer        Signal Catcher  u:r:untrusted_app:s0:c155,c259,c512,c768 S< do_sigtimedwait
20866 20891 10923 app_process64               com.floweq.equalizer        perfetto_hprof_ u:r:untrusted_app:s0:c155,c259,c512,c768 S< pipe_read
20866 20896 10923 app_process64               com.floweq.equalizer        Jit thread pool u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20897 10923 app_process64               com.floweq.equalizer        HeapTaskDaemon  u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20898 10923 app_process64               com.floweq.equalizer        ReferenceQueueD u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20899 10923 app_process64               com.floweq.equalizer        FinalizerDaemon u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20900 10923 app_process64               com.floweq.equalizer        FinalizerWatchd u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20903 10923 app_process64               com.floweq.equalizer        binder:20866_1  u:r:untrusted_app:s0:c155,c259,c512,c768 S binder_thread_read
20866 20904 10923 app_process64               com.floweq.equalizer        binder:20866_2  u:r:untrusted_app:s0:c155,c259,c512,c768 S binder_thread_read
20866 20907 10923 app_process64               com.floweq.equalizer        binder:20866_3  u:r:untrusted_app:s0:c155,c259,c512,c768 S binder_thread_read
20866 20912 10923 app_process64               com.floweq.equalizer        Profile Saver   u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20940 10923 app_process64               com.floweq.equalizer        GmsDynamite     u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20947 10923 app_process64               com.floweq.equalizer        pool-7-thread-1 u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20948 10923 app_process64               com.floweq.equalizer        Firebase Backgr u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20949 10923 app_process64               com.floweq.equalizer        Firebase Backgr u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20953 10923 app_process64               com.floweq.equalizer        Firebase Backgr u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20954 10923 app_process64               com.floweq.equalizer        Firebase Backgr u:r:untrusted_app:s0:c155,c259,c512,c768 SN futex_wait_queue_me
20866 20958 10923 app_process64               com.floweq.equalizer        WM.task-1       u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20960 10923 app_process64               com.floweq.equalizer        queued-work-loo u:r:untrusted_app:s0:c155,c259,c512,c768 S< do_epoll_wait
20866 20964 10923 app_process64               com.floweq.equalizer        GoogleApiHandle u:r:untrusted_app:s0:c155,c259,c512,c768 SN do_epoll_wait
20866 20968 10923 app_process64               com.floweq.equalizer        WM.task-2       u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20971 10923 app_process64               com.floweq.equalizer        WM.task-3       u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20972 10923 app_process64               com.floweq.equalizer        WM.task-4       u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20976 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20977 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 20978 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21038 10923 app_process64               com.floweq.equalizer        ProcessStablePh u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21042 10923 app_process64               com.floweq.equalizer        ConnectivityThr u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21049 10923 app_process64               com.floweq.equalizer        AdWorker(Client u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21054 10923 app_process64               com.floweq.equalizer        FirebaseSession u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21058 10923 app_process64               com.floweq.equalizer        AdWorker(NG) #1 u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21068 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21069 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21070 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21085 10923 app_process64               com.floweq.equalizer        GoogleApiHandle u:r:untrusted_app:s0:c155,c259,c512,c768 SN do_epoll_wait
20866 21087 10923 app_process64               com.floweq.equalizer        binder:20866_4  u:r:untrusted_app:s0:c155,c259,c512,c768 S binder_thread_read
20866 21102 10923 app_process64               com.floweq.equalizer        pool-10-thread- u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21114 10923 app_process64               com.floweq.equalizer        OkHttp Connecti u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21238 10923 app_process64               com.floweq.equalizer        Chrome_ProcessL u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21239 10923 app_process64               com.floweq.equalizer        GoogleApiHandle u:r:untrusted_app:s0:c155,c259,c512,c768 SN do_epoll_wait
20866 21307 10923 app_process64               com.floweq.equalizer        PerfettoTrace   u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21310 10923 app_process64               com.floweq.equalizer        ThreadPoolServi u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21311 10923 app_process64               com.floweq.equalizer        ThreadPoolForeg u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21312 10923 app_process64               com.floweq.equalizer        ThreadPoolForeg u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21313 10923 app_process64               com.floweq.equalizer        ThreadPoolForeg u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21314 10923 app_process64               com.floweq.equalizer        Chrome_IOThread u:r:untrusted_app:s0:c155,c259,c512,c768 S< do_epoll_wait
20866 21315 10923 app_process64               com.floweq.equalizer        MemoryInfra     u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21318 10923 app_process64               com.floweq.equalizer        ThreadPoolForeg u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21319 10923 app_process64               com.floweq.equalizer        ThreadPoolForeg u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21320 10923 app_process64               com.floweq.equalizer        ThreadPoolForeg u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21321 10923 app_process64               com.floweq.equalizer        AudioThread     u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21322 10923 app_process64               com.floweq.equalizer        VideoCaptureThr u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21323 10923 app_process64               com.floweq.equalizer        CleanupReferenc u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21325 10923 app_process64               com.floweq.equalizer        NetworkService  u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21326 10923 app_process64               com.floweq.equalizer        CookieMonsterCl u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21327 10923 app_process64               com.floweq.equalizer        CookieMonsterBa u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21329 10923 app_process64               com.floweq.equalizer        ThreadPoolSingl u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21330 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21331 10923 app_process64               com.floweq.equalizer        DefaultDispatch u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21332 10923 app_process64               com.floweq.equalizer        VizWebView      u:r:untrusted_app:s0:c155,c259,c512,c768 S< futex_wait_queue_me
20866 21334 10923 app_process64               com.floweq.equalizer        ThreadPoolSingl u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21341 10923 app_process64               com.floweq.equalizer        CameraAvailabil u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21339 10923 app_process64               com.floweq.equalizer        Chrome_InProcGp u:r:untrusted_app:s0:c155,c259,c512,c768 S< futex_wait_queue_me
20866 21345 10923 app_process64               com.floweq.equalizer        JavaBridge      u:r:untrusted_app:s0:c155,c259,c512,c768 S do_epoll_wait
20866 21347 10923 app_process64               com.floweq.equalizer        Chrome_ChildIOT u:r:untrusted_app:s0:c155,c259,c512,c768 S< do_epoll_wait
20866 21355 10923 app_process64               com.floweq.equalizer        ThreadPoolSingl u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 21609 10923 app_process64               com.floweq.equalizer        binder:20866_5  u:r:untrusted_app:s0:c155,c259,c512,c768 S binder_thread_read
20866 22132 10923 app_process64               com.floweq.equalizer        OkHttp Connecti u:r:untrusted_app:s0:c155,c259,c512,c768 S futex_wait_queue_me
20866 22423 10923 app_process64               com.floweq.equalizer        binder:20866_6  u:r:untrusted_app:s0:c155,c259,c512,c768 S binder_thread_read
